,index,aqi,aqiInfo,aqiLevel,bWendu,fengli,fengxiang,tianqi,yWendu,ymd,month
825,5,74.0,良,2.0,28℃,2级,西南风,多云,21℃,2019-04-06,201904
826,6,31.0,优,1.0,28℃,3级,西南风,多云~阴,22℃,2019-04-07,201904
827,7,25.0,优,1.0,30℃,2级,西南风,多云,23℃,2019-04-08,201904
828,8,23.0,优,1.0,30℃,3级,东南风,多云~阴,23℃,2019-04-09,201904
829,9,29.0,优,1.0,30℃,2级,西南风,多云,24℃,2019-04-10,201904
830,10,31.0,优,1.0,28℃,2级,东南风,雷阵雨,20℃,2019-04-11,201904
831,11,23.0,优,1.0,25℃,3级,东风,雷阵雨,21℃,2019-04-12,201904
832,12,32.0,优,1.0,22℃,2级,东南风,大雨~小雨,17℃,2019-04-13,201904
833,13,34.0,优,1.0,24℃,2级,东南风,大雨~雷阵雨,20℃,2019-04-14,201904
834,14,43.0,优,1.0,23℃,3级,东南风,大雨~雷阵雨,20℃,2019-04-15,201904
835,15,34.0,优,1.0,24℃,2级,东北风,雷阵雨~多云,20℃,2019-04-16,201904
836,16,42.0,优,1.0,26℃,2级,东南风,多云,21℃,2019-04-17,201904
837,17,36.0,优,1.0,26℃,3级,东南风,雷阵雨~暴雨,22℃,2019-04-18,201904
838,18,29.0,优,1.0,26℃,3级,东南风,暴雨~大雨,22℃,2019-04-19,201904
839,19,26.0,优,1.0,28℃,3级,东南风,雷阵雨,22℃,2019-04-20,201904
840,20,29.0,优,1.0,27℃,3级,南风,雷阵雨,24℃,2019-04-21,201904
841,21,27.0,优,1.0,29℃,2级,东南风,阴~多云,23℃,2019-04-22,201904
842,22,27.0,优,1.0,30℃,2级,西南风,多云,25℃,2019-04-23,201904
843,23,26.0,优,1.0,31℃,3级,西南风,多云,25℃,2019-04-24,201904
844,24,34.0,优,1.0,31℃,3级,西南风,雷阵雨,24℃,2019-04-25,201904
845,25,37.0,优,1.0,29℃,2级,西南风,大雨~雷阵雨,25℃,2019-04-26,201904
846,26,35.0,优,1.0,29℃,3级,东南风,小雨~雷阵雨,23℃,2019-04-27,201904
847,27,32.0,优,1.0,28℃,3级,东南风,雷阵雨,24℃,2019-04-28,201904
848,28,33.0,优,1.0,29℃,2级,东南风,多云~阴,24℃,2019-04-29,201904
849,29,32.0,优,1.0,28℃,2级,西南风,中雨~暴雨,21℃,2019-04-30,201904
850,0,40.0,优,1.0,28℃,2级,东北风,阴,22℃,2019-05-01,201905
851,1,37.0,优,1.0,27℃,2级,东北风,多云,21℃,2019-05-02,201905
852,2,41.0,优,1.0,27℃,2级,东北风,多云,21℃,2019-05-03,201905
853,3,38.0,优,1.0,26℃,3级,东南风,小雨,21℃,2019-05-04,201905
854,4,34.0,优,1.0,22℃,3级,东北风,暴雨~大雨,19℃,2019-05-05,201905
855,5,24.0,优,1.0,24℃,2级,东北风,雷阵雨~大雨,19℃,2019-05-06,201905
856,6,24.0,优,1.0,23℃,3级,东北风,中雨~小雨,18℃,2019-05-07,201905
857,7,29.0,优,1.0,22℃,2级,东北风,大暴雨~大雨,20℃,2019-05-08,201905
858,8,28.0,优,1.0,24℃,2级,东北风,小雨~多云,20℃,2019-05-09,201905
859,9,41.0,优,1.0,27℃,2级,东南风,多云,21℃,2019-05-10,201905
860,10,46.0,优,1.0,29℃,2级,东南风,多云,23℃,2019-05-11,201905
861,11,32.0,优,1.0,29℃,2级,东南风,晴~多云,23℃,2019-05-12,201905
862,12,41.0,优,1.0,31℃,2级,东南风,多云,24℃,2019-05-13,201905
863,13,28.0,优,1.0,31℃,2级,东南风,阴~多云,24℃,2019-05-14,201905
864,14,26.0,优,1.0,31℃,3级,西南风,多云,25℃,2019-05-15,201905
865,15,35.0,优,1.0,31℃,3级,西南风,雷阵雨,27℃,2019-05-16,201905
866,16,32.0,优,1.0,31℃,3级,西南风,雷阵雨~中雨,26℃,2019-05-17,201905
867,17,31.0,优,1.0,32℃,3级,西南风,雷阵雨~阴,27℃,2019-05-18,201905
868,18,33.0,优,1.0,32℃,3级,西南风,雷阵雨,23℃,2019-05-19,201905
869,19,37.0,优,1.0,30℃,2级,西南风,雷阵雨,24℃,2019-05-20,201905
870,20,38.0,优,1.0,28℃,2级,东南风,多云,24℃,2019-05-21,201905
871,21,45.0,优,1.0,28℃,2级,东南风,中雨~雷阵雨,23℃,2019-05-22,201905
872,22,44.0,优,1.0,28℃,3级,东南风,中雨,24℃,2019-05-23,201905
873,23,40.0,优,1.0,29℃,3级,东南风,雷阵雨,25℃,2019-05-24,201905
874,24,29.0,优,1.0,30℃,3级,东南风,雷阵雨,25℃,2019-05-25,201905
875,25,21.0,优,1.0,29℃,3级,东南风,中雨~雷阵雨,24℃,2019-05-26,201905
876,26,20.0,优,1.0,28℃,3级,东南风,中雨,25℃,2019-05-27,201905
877,27,21.0,优,1.0,28℃,2级,东南风,大雨~中雨,23℃,2019-05-28,201905
878,28,26.0,优,1.0,27℃,3级,东南风,大雨,24℃,2019-05-29,201905
879,29,32.0,优,1.0,28℃,3级,东南风,雷阵雨~中雨,23℃,2019-05-30,201905
880,30,30.0,优,1.0,27℃,3级,东南风,中雨~雷阵雨,24℃,2019-05-31,201905
881,0,19.0,优,1.0,29℃,3级,西南风,大雨~阴,25℃,2019-06-01,201906
882,1,18.0,优,1.0,29℃,3级,西南风,大雨,25℃,2019-06-02,201906
883,2,22.0,优,1.0,31℃,3级,西南风,中雨,25℃,2019-06-03,201906
884,3,25.0,优,1.0,29℃,3级,西南风,小雨~多云,25℃,2019-06-04,201906
885,4,22.0,优,1.0,31℃,2级,东南风,雷阵雨~多云,26℃,2019-06-05,201906
886,5,20.0,优,1.0,33℃,3级,东南风,雷阵雨~多云,26℃,2019-06-06,201906
887,6,18.0,优,1.0,33℃,3级,西南风,多云,27℃,2019-06-07,201906
888,7,16.0,优,1.0,32℃,3级,西南风,多云,27℃,2019-06-08,201906
889,8,17.0,优,1.0,32℃,3级,西南风,雷阵雨,27℃,2019-06-09,201906
890,9,21.0,优,1.0,32℃,3级,西南风,雷阵雨~大雨,25℃,2019-06-10,201906
891,10,25.0,优,1.0,29℃,2级,西南风,大雨~雷阵雨,25℃,2019-06-11,201906
892,11,24.0,优,1.0,30℃,2级,东南风,雷阵雨~中雨,24℃,2019-06-12,201906
893,12,20.0,优,1.0,29℃,3级,西南风,大雨,24℃,2019-06-13,201906
894,13,40.0,优,1.0,30℃,2级,西北风,多云,24℃,2019-06-14,201906
895,14,37.0,优,1.0,32℃,3级,东南风,多云~雷阵雨,25℃,2019-06-15,201906
896,15,39.0,优,1.0,29℃,3级,东南风,雷阵雨~中雨,25℃,2019-06-16,201906
897,16,30.0,优,1.0,31℃,3级,东南风,雷阵雨~中雨,26℃,2019-06-17,201906
898,17,17.0,优,1.0,32℃,3级,东南风,阵雨~多云,27℃,2019-06-18,201906
899,18,22.0,优,1.0,32℃,3级,东南风,多云,27℃,2019-06-19,201906
900,19,20.0,优,1.0,33℃,3级,西南风,雷阵雨,27℃,2019-06-20,201906
901,20,19.0,优,1.0,32℃,3级,西南风,雷阵雨,27℃,2019-06-21,201906
902,21,20.0,优,1.0,32℃,4级,西南风,雷阵雨,27℃,2019-06-22,201906
903,22,20.0,优,1.0,32℃,4级,西南风,雷阵雨,27℃,2019-06-23,201906
904,23,22.0,优,1.0,31℃,3级,西南风,雷阵雨~暴雨,26℃,2019-06-24,201906
905,24,21.0,优,1.0,30℃,2级,东南风,大雨~中雨,25℃,2019-06-25,201906
906,25,25.0,优,1.0,31℃,2级,西南风,雷阵雨,26℃,2019-06-26,201906
907,26,26.0,优,1.0,31℃,3级,东南风,雷阵雨,27℃,2019-06-27,201906
908,27,27.0,优,1.0,32℃,3级,东南风,雷阵雨,27℃,2019-06-28,201906
909,28,25.0,优,1.0,30℃,3级,东南风,雷阵雨,26℃,2019-06-29,201906
910,29,27.0,优,1.0,32℃,2级,东南风,雷阵雨,27℃,2019-06-30,201906
